Version,Date_of_report,Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,RNA_flow_per_100000
2,2021-11-24,2021-06-17,11004,Hilversum,4727089423243.0
2,2021-11-24,2021-06-17,30013,Rimburg,1215726865304.0
2,2021-11-24,2021-06-17,30011,Simpelveld,0.0
2,2021-11-24,2021-06-17,3027,Smilde,1812863769983.0
2,2021-11-24,2021-06-17,12019,Stolpen,289092175632.0
2,2021-11-24,2021-06-17,11010,Weesp,0.0
2,2021-11-24,2021-06-17,12021,Wervershoof,1795595431313.0
2,2021-11-24,2021-06-17,31005,Westpoort,1016101845689.0
2,2021-11-24,2021-06-17,12025,Wieringermeer,808513313218.0
2,2021-11-24,2021-06-17,10029,Wijk Bij Duurstede,5938224004747.0
2,2021-11-24,2021-06-16,5019,Almelo-Vissedijk,2944256393829.0
2,2021-11-24,2021-06-16,5016,Goor,1104227323204.0
2,2021-11-24,2021-06-17,5012,Oldenzaal,1167966694880.0
2,2021-11-24,2021-06-17,5022,Rijssen,263151671431.0
2,2021-11-24,2021-06-16,5001,Haaksbergen,2314625589052.0
2,2021-11-24,2021-06-16,5023,Nijverdal,326156374763.0
2,2021-11-24,2021-06-16,30023,Panheel,4925792667787.0
2,2021-11-24,2021-06-09,8023,Brummen,11513065438225.0
2,2021-11-24,2021-06-09,8017,Epe,1244916900839.0
2,2021-11-24,2021-06-08,17077,Spijkenisse,6594677682512.0
2,2021-11-24,2021-06-09,4027,Tollebeek,4563892977858.0
2,2021-11-24,2021-06-09,1025,Zuidhorn,1797341083457.0
2,2021-11-24,2021-06-22,17056,Oude Tonge,4880180526682.0
2,2021-11-24,2021-06-10,10001,Zeist,3024146692271.0
2,2021-11-24,2021-06-21,2024,Sloten,8470807187286.0
2,2021-11-24,2021-06-21,2018,Sneek,0.0
2,2021-11-24,2021-06-21,2016,Wolvega,9436582664389.0
2,2021-11-24,2021-06-21,25025,Halsteren,0.0
2,2021-11-24,2021-06-21,13012,Haarlem Schalkwijk,9483158320666.0
2,2021-11-24,2021-06-21,10036,Houten,10391886490662.0
2,2021-11-24,2021-06-21,14003,Leidsche Rijn,1553460678353.0
2,2021-11-24,2021-06-21,17004,Ammerstol,0.0
2,2021-11-24,2021-06-22,11005,Amstelveen,4442965690446.0
2,2021-11-24,2021-06-22,12014,Beemster,2352868042628.0
2,2021-11-24,2021-06-21,17002,Bergambacht,0.0
2,2021-11-24,2021-06-22,12022,Beverwijk,1500824763868.0
2,2021-11-24,2021-06-21,25019,Chaam,0.0
2,2021-11-24,2021-06-22,4025,Dalfsen,1196817315733.0
2,2021-11-24,2021-06-21,17053,De Groote Zaag,15859579675453.0
2,2021-11-24,2021-06-22,4019,Deventer,0.0
2,2021-11-24,2021-06-22,12012,Everstekoog,0.0
2,2021-11-24,2021-06-22,1034,Feerwerd,0.0
2,2021-11-24,2021-06-22,1031,Gaarkeuken,938979573723.0
2,2021-11-24,2021-06-22,4018,Heino,0.0
2,2021-11-24,2021-06-22,4030,Hessenpoort,0.0
2,2021-11-24,2021-06-22,4023,Kampen,8521219682448.0
2,2021-11-24,2021-06-22,1028,Onderdendam,0.0
2,2021-11-24,2021-06-22,4021,Raalte,2311799554770.0
2,2021-11-24,2021-06-22,10034,Ronde Venen,2610809564152.0
2,2021-11-24,2021-06-22,1008,Stadskanaal,1709310711822.0
2,2021-11-24,2021-06-22,12019,Stolpen,3317846934807.0
2,2021-11-24,2021-06-22,1010,Ter Apel,0.0
2,2021-11-24,2021-06-22,3023,Tweede Exloermond,2121584741143.0
2,2021-11-24,2021-06-22,11006,Uithoorn,8777838732716.0
2,2021-11-24,2021-06-22,1024,Ulrum,0.0
2,2021-11-24,2021-06-22,12025,Wieringermeer,1269098634746.0
2,2021-11-24,2021-06-22,1030,Winsum,0.0
2,2021-11-24,2021-06-22,12010,Zaandam-Oost,2042942854299.0
2,2021-11-24,2021-06-22,1025,Zuidhorn,1457010355859.0
2,2021-11-24,2021-06-22,10032,Oudewater,3222503113240.0
2,2021-11-24,2021-06-22,4026,Zwolle,714130790195.0
2,2021-11-24,2021-06-22,15007,De Groote Lucht,0.0
2,2021-11-24,2021-06-22,16011,Groenedijk,2313317307797.0
2,2021-11-24,2021-06-22,28003,Aarle-Rixtel,4096855775244.0
2,2021-11-24,2021-06-22,9013,Asperen,0.0
2,2021-11-24,2021-06-22,25026,Baarle-Nassau,2682869665805.0
2,2021-11-24,2021-06-22,17079,Barendrecht,4029891794000.0
2,2021-11-24,2021-06-22,9017,Bergharen,2524292972868.0
2,2021-11-24,2021-06-22,9019,Culemborg,0.0
2,2021-11-24,2021-06-22,17074,Den Bommel,1146659121854.0
2,2021-11-24,2021-06-22,17044,Dordrecht,0.0
2,2021-11-24,2021-06-22,9027,Druten,1468633447266.0
2,2021-11-24,2021-06-22,9012,Geldermalsen,1777499391082.0
2,2021-11-24,2021-06-22,17048,Goedereede,0.0
2,2021-11-24,2021-06-22,9040,Haaften,0.0
2,2021-11-24,2021-06-22,17026,Hardinxveld-Giessendam,0.0
2,2021-11-24,2021-06-22,13004,Heemstede,456097356276.0
2,2021-11-24,2021-06-22,17062,Heenvliet,0.0
2,2021-11-24,2021-06-22,25020,Kaatsheuvel,0.0
2,2021-11-24,2021-06-22,16010,Kralingseveer,11722531394385.0
2,2021-11-24,2021-06-22,13033,Leiden Zuid-West,802534564000.0
2,2021-11-24,2021-06-22,10038,Lopik,1911577707161.0
2,2021-11-24,2021-06-22,9030,Maasbommel,0.0
2,2021-11-24,2021-06-22,9042,Millingen Aan De Rijn,1868392451127.0
2,2021-11-24,2021-06-22,10028,Nieuwegein,0.0
2,2021-11-24,2021-06-22,25017,Nieuwveer,0.0
2,2021-11-24,2021-06-22,25016,Nieuw-Vossemeer,0.0
2,2021-11-24,2021-06-22,17066,Numansdorp,0.0
2,2021-11-24,2021-06-22,17075,Ooltgensplaat,994581600065.0
2,2021-11-24,2021-06-17,4020,Steenwijk,547964402585.0
2,2021-11-24,2021-06-17,12024,Ursem,657688648517.0
2,2021-11-24,2021-06-17,5003,Glanerbrug,9130898187872.0
2,2021-11-24,2021-06-19,6006,Zeewolde,1211039191466.0
2,2021-11-24,2021-06-23,7002,Aalten,1122244828048.0
2,2021-11-24,2021-06-22,17016,Alblasserdam,4727797394752.0
2,2021-11-24,2021-06-23,7018,Dinxperlo,652111327429.0
2,2021-11-24,2021-06-23,7022,Etten,1030093930546.0
2,2021-11-24,2021-06-23,7023,Haarlo,1282351019937.0
2,2021-11-24,2021-06-22,17067,Haastrecht,0.0
2,2021-11-24,2021-06-23,4022,Holten,397920922250.0
2,2021-11-24,2021-06-22,17063,Leerdam,0.0
2,2021-11-24,2021-06-22,13030,Leimuiden,3308451123453.0
2,2021-11-24,2021-06-23,7015,Lichtenvoorde,0.0
2,2021-11-24,2021-06-22,13034,Lisse,0.0
2,2021-11-24,2021-06-22,10024,Montfoort,3164537754462.0
2,2021-11-24,2021-06-23,7020,Nieuwgraaf,0.0
2,2021-11-24,2021-06-22,13038,Nieuwveen,1529532613710.0
2,2021-11-24,2021-06-23,7021,Olburgen,1439783528330.0
2,2021-11-24,2021-06-22,17040,Oostvoorne,4038152293984.0
2,2021-11-24,2021-06-22,9020,Overasselt,2874070611621.0
2,2021-11-24,2021-06-22,17013,Papendrecht,570321432603.0
2,2021-11-24,2021-06-22,10035,Rhenen,1226891668537.0
2,2021-11-24,2021-06-22,25001,Rijen,3536177296093.0
2,2021-11-24,2021-06-22,17052,Sliedrecht,603162823186.0
2,2021-11-24,2021-06-22,17043,Strijen,17590046852628.0
2,2021-11-24,2021-06-23,7017,Varsseveld,0.0
2,2021-11-24,2021-06-22,13003,Velsen,1465852709011.0
2,2021-11-24,2021-06-22,17029,Vianen,1506551641422.0
2,2021-11-24,2021-06-22,25003,Waalwijk,6542032674047.0
2,2021-11-24,2021-06-22,25014,Waspik,0.0
2,2021-11-24,2021-06-23,7006,Wehl,0.0
2,2021-11-24,2021-06-23,7016,Winterswijk,735539640264.0
2,2021-11-24,2021-06-22,14002,Woerden,66482583147394.0
2,2021-11-24,2021-06-22,9032,Zetten,1419209870837.0
2,2021-11-24,2021-06-23,7019,Zutphen,2337022174213.0
2,2021-11-24,2021-06-22,13044,Zwaanshoek,787601608091.0
2,2021-11-24,2021-06-22,13005,Zwanenburg,5927110098964.0
2,2021-11-24,2021-06-22,17078,Zwijndrecht,2583665333114.0
2,2021-11-24,2021-06-23,11014,Amsterdam West,1894656814765.0
2,2021-11-24,2021-06-23,1046,Bellingwolde,0.0
2,2021-11-24,2021-06-23,30007,Bosscherveld,1184157260438.0
2,2021-11-24,2021-06-23,3034,Coevorden,1255962752099.0
2,2021-11-24,2021-06-23,3022,Emmen,474885134416.0
2,2021-11-24,2021-06-23,1033,Garmerwolde,1271594034105.0
2,2021-11-24,2021-06-23,30025,Gennep,0.0
2,2021-11-24,2021-06-23,30016,Heugem,0.0
2,2021-11-24,2021-06-23,30003,Limmel,2637997762766.0
2,2021-11-24,2021-06-23,30018,Meijel,0.0
2,2021-11-24,2021-06-23,1027,Oude Pekela,0.0
2,2021-11-24,2021-06-23,30023,Panheel,0.0
2,2021-11-24,2021-06-23,30024,Roermond,1785638265255.0
2,2021-11-24,2021-06-23,3028,Sleen,1289596791016.0
2,2021-11-24,2021-06-23,30021,Stein,1234854172051.0
2,2021-11-24,2021-06-23,30017,Venlo,5162845296114.0
2,2021-11-24,2021-06-23,30020,Venray,1031090544534.0
2,2021-11-24,2021-06-23,30005,Weert,12234826206505.0
2,2021-11-24,2021-06-23,31005,Westpoort,6621317672193.0
2,2021-11-24,2021-06-22,5003,Glanerbrug,2039997923617.0
2,2021-11-24,2021-06-22,5016,Goor,3841569358071.0
2,2021-11-24,2021-06-22,5001,Haaksbergen,0.0
2,2021-11-24,2021-06-22,5015,Losser,3726971507952.0
2,2021-11-24,2021-06-22,12016,Katwoude,6227037277937.0
2,2021-11-24,2021-06-21,8025,Terwolde,3721995877827.0
2,2021-11-24,2021-06-21,8023,Brummen,17627868217852.0
2,2021-11-24,2021-06-17,5020,Almelo-Sumpel,3740502640854.0
2,2021-11-24,2021-06-22,17061,Dokhaven,4217402508829.0
2,2021-11-24,2021-06-23,7014,Ruurlo,1047043571834.0
2,2021-11-24,2021-06-21,2020,Ameland,0.0
2,2021-11-24,2021-06-21,2013,Burgum,0.0
2,2021-11-24,2021-06-21,9016,Arnhem,2479797509752.0
2,2021-11-24,2021-06-24,10003,De Bilt,5606745823604.0
2,2021-11-24,2021-06-23,10001,Zeist,5700793548381.0
2,2021-11-24,2021-06-23,4005,Genemuiden,9599608675108.0
2,2021-11-24,2021-06-23,4020,Steenwijk,1364983210924.0
2,2021-11-24,2021-06-23,4017,Vollenhove,0.0
2,2021-11-24,2021-06-24,6005,Almere,16785845140488.0
2,2021-11-24,2021-06-23,17068,Berkenwoude,0.0
2,2021-11-24,2021-06-23,27011,Biest-Houtakker,4640043366298.0
2,2021-11-24,2021-06-23,27004,Boxtel,4029447222776.0
2,2021-11-24,2021-06-23,10012,De Meern,5433016208333.0
2,2021-11-24,2021-06-23,28005,Dinther,0.0
2,2021-11-24,2021-06-23,25023,Dongemond,13799777434601.0
2,2021-11-24,2021-06-24,2012,Drachten,6332897521106.0
2,2021-11-24,2021-06-24,6003,Dronten,10341740161556.0
2,2021-11-24,2021-06-23,13010,Haarlem Waarderpolder,24514102135318.0
2,2021-11-24,2021-06-24,8011,Harderwijk,8116950925752.0
2,2021-11-24,2021-06-24,15005,Houtrust,24686768517249.0
2,2021-11-24,2021-06-23,13041,Katwijk,3255148707571.0
2,2021-11-24,2021-06-23,16009,Kortenoord,7838692278783.0
2,2021-11-24,2021-06-23,29003,Land Van Cuijk,16522525923319.0
2,2021-11-24,2021-06-23,13046,Leiden Noord,14063031283289.0
2,2021-11-24,2021-06-24,6004,Lelystad,521021361039.0
2,2021-11-24,2021-06-23,29002,Oijen,10182375436534.0
2,2021-11-24,2021-06-24,4006,Olst,1572941696481.0
2,2021-11-24,2021-06-23,17011,Ridderkerk,20654022662987.0
2,2021-11-24,2021-06-23,25013,Riel,637505470295.0
2,2021-11-24,2021-06-23,27008,S Hertogenbosch,20110042629542.0
2,2021-11-24,2021-06-23,17076,Schelluinen,0.0
2,2021-11-24,2021-06-23,26005,Sleeuwijk,26651842659203.0
2,2021-11-24,2021-06-23,27006,Soerendonk,0.0
2,2021-11-24,2021-06-23,17077,Spijkenisse,18949182145068.0
2,2021-11-24,2021-06-24,4027,Tollebeek,390182793294.0
2,2021-11-24,2021-06-23,28006,Vinkel,0.0
2,2021-11-24,2021-06-24,1041,Wehe Den Hoorn,0.0
2,2021-11-24,2021-06-24,6006,Zeewolde,4623390776557.0
2,2021-11-24,2021-06-24,2025,Akkrum,0.0
2,2021-11-24,2021-06-24,9031,Beesd,2155247309476.0
2,2021-11-24,2021-06-24,2029,Birdaard,0.0
2,2021-11-24,2021-06-24,2023,Bolsward,0.0
2,2021-11-24,2021-06-24,10031,Breukelen,3168552211542.0
2,2021-11-24,2021-06-24,2021,Damwoude,1590589228696.0
2,2021-11-24,2021-06-24,9039,Dreumel,4537173763851.0
2,2021-11-24,2021-06-24,10008,Driebergen,8248273195823.0
2,2021-11-24,2021-06-24,27003,Eindhoven,3472375569413.0
2,2021-11-24,2021-06-24,2015,Gorredijk,0.0
2,2021-11-24,2021-06-24,2031,Heerenveen,7301700350450.0
2,2021-11-24,2021-06-24,30015,Hoensbroek,3221843005192.0
2,2021-11-24,2021-06-24,2022,Joure,0.0
2,2021-11-24,2021-06-24,2011,Leeuwarden,0.0
2,2021-11-24,2021-06-24,17055,Middelharnis,17412790386706.0
2,2021-11-24,2021-06-23,15004,Nieuwe Waterweg,2086925878014.0
2,2021-11-24,2021-06-24,13047,Nieuwe Wetering,0.0
2,2021-11-24,2021-06-24,13023,Noordwijk,3852868520672.0
2,2021-11-24,2021-06-24,17057,Rozenburg,4670909066215.0
2,2021-11-24,2021-06-24,17005,Stolwijk,3741429552838.0
2,2021-11-24,2021-06-24,10009,Utrecht,7457152154478.0
2,2021-11-24,2021-06-24,9041,Zaltbommel,1162890502370.0
2,2021-11-24,2021-06-24,5017,Hengelo,5567261624749.0
2,2021-11-24,2021-06-23,5011,Denekamp,5937338725380.0
2,2021-11-24,2021-06-24,5002,Enschede,13040755889446.0
2,2021-11-24,2021-06-24,5022,Rijssen,2890077822811.0
2,2021-11-24,2021-06-23,5005,Tubbergen,6186015430294.0
2,2021-11-24,2021-06-24,5023,Nijverdal,3538576412442.0
2,2021-11-24,2021-06-23,5018,Ootmarsum,0.0
2,2021-11-24,2021-06-23,5004,Vriezenveen,0.0
2,2021-11-24,2021-06-15,17041,Hellevoetsluis,28805925069215.0
2,2021-11-24,2021-05-20,1040,Vriescheloo,735015258318.0
2,2021-11-24,2021-06-23,3030,Eelde,968766606025.0
2,2021-11-24,2021-06-24,10025,Bunnik,4847371376848.0
2,2021-11-24,2021-06-24,11008,Blaricum,1042046197234.0
2,2021-11-24,2021-06-24,11013,Horstermeer,1167907249535.0
2,2021-11-24,2021-06-24,11012,Huizen,4151222774737.0
2,2021-11-24,2021-06-27,12023,Den Helder,2489462507622.0
2,2021-11-24,2021-06-25,3033,Echten,4627392977803.0
2,2021-11-24,2021-06-25,3027,Smilde,1356196918910.0
2,2021-11-24,2021-06-24,24001,Hulst,1217982408243.0
2,2021-11-24,2021-06-24,30014,Kerkrade,0.0
2,2021-11-24,2021-06-24,24002,Kloosterzande,0.0
2,2021-11-24,2021-06-24,12026,Oosthuizen,0.0
2,2021-11-24,2021-06-24,30013,Rimburg,2190536527237.0
2,2021-11-24,2021-06-24,30011,Simpelveld,0.0
2,2021-11-24,2021-06-24,30022,Susteren,0.0
2,2021-11-24,2021-06-24,23002,Terneuzen,748038851034.0
2,2021-11-24,2021-06-24,21001,Walcheren,2583781993549.0
2,2021-11-24,2021-06-24,18006,Westerschouwen,10676842329145.0
2,2021-11-24,2021-06-24,12025,Wieringermeer,2728754232813.0
2,2021-11-24,2021-06-24,30019,Wijlre,0.0
2,2021-11-24,2021-06-24,20011,Willem Annapolder,9917507504716.0
2,2021-11-24,2021-06-21,10027,Amersfoort,11620312989129.0
2,2021-11-24,2021-06-21,8019,Bennekom,5347486228293.0
2,2021-11-24,2021-06-21,8005,Nijkerk,70076718942604.0
2,2021-11-24,2021-06-21,8024,Renkum,0.0
2,2021-11-24,2021-06-21,10021,Veenendaal,0.0
2,2021-11-24,2021-06-21,10010,Soest,3230541492519.0
2,2021-11-24,2021-06-21,4028,Dedemsvaart,0.0
2,2021-11-24,2021-06-21,8021,Ede,14121569687847.0
2,2021-11-24,2021-06-23,5025,Den Ham,12901437960883.0
2,2021-11-24,2021-06-23,4016,Ommen,14863733014525.0
2,2021-11-24,2021-06-22,5012,Oldenzaal,3468106472660.0
2,2021-11-24,2021-06-23,4024,Hardenberg,0.0
2,2021-11-24,2021-06-27,11004,Hilversum,10357824561308.0
2,2021-11-24,2021-06-27,10037,Loenen,2101208694167.0
2,2021-11-24,2021-06-27,11010,Weesp,2050313791806.0
2,2021-11-24,2021-06-28,10020,Woudenberg,0.0
2,2021-11-24,2021-06-27,28002,Asten,0.0
2,2021-11-24,2021-06-27,25021,Bath,1579022761564.0
2,2021-11-24,2021-06-27,22013,Breskens,5457921520258.0
2,2021-11-24,2021-06-27,20010,Camperlandpolder,11873586168098.0
2,2021-11-24,2021-06-27,18009,De Verseput,75203488616080.0
2,2021-11-24,2021-06-27,8011,Harderwijk,0.0
2,2021-11-24,2021-06-27,18007,Mastgat,0.0
2,2021-11-24,2021-06-27,3014,Meppel,573362788365.0
2,2021-11-24,2021-06-27,9024,Nijmegen,4657568098160.0
2,2021-11-24,2021-06-27,22012,Oostburg,0.0
2,2021-11-24,2021-06-27,22008,Retranchement,84561736277773.0
2,2021-11-24,2021-06-25,19001,Sint Maartensdijk,6288147548435.0
2,2021-11-24,2021-06-26,27010,Sint-Oedenrode,0.0
2,2021-11-24,2021-06-25,19003,Tholen,0.0
2,2021-11-24,2021-06-27,32002,Tilburg,2658338089364.0
2,2021-11-24,2021-06-26,10009,Utrecht,3425683027265.0
2,2021-11-24,2021-06-26,10029,Wijk Bij Duurstede,12519537589889.0
2,2021-11-24,2021-06-15,1032,Marum,0.0
2,2021-11-24,2021-06-15,1045,Veendam,997420380753.0
2,2021-11-24,2021-06-16,10038,Lopik,2954159526260.0
2,2021-11-24,2021-06-21,2036,Grouw,3585118066747.0
2,2021-11-24,2021-06-21,13042,Bodegraven,7966834073490.0
2,2021-11-24,2021-06-27,3032,Dieverbrug,3796691202612.0
2,2021-11-24,2021-06-28,7002,Aalten,0.0
2,2021-11-24,2021-06-28,12014,Beemster,6627703992614.0
2,2021-11-24,2021-06-28,12022,Beverwijk,8799008746415.0
2,2021-11-24,2021-06-28,7018,Dinxperlo,0.0
2,2021-11-24,2021-06-28,7022,Etten,10125505728739.0
2,2021-11-24,2021-06-28,7023,Haarlo,3380705511510.0
2,2021-11-24,2021-06-28,30015,Hoensbroek,0.0
2,2021-11-24,2021-06-28,4022,Holten,18111507275593.0
2,2021-11-24,2021-06-28,15005,Houtrust,1669994938209.0
2,2021-11-24,2021-06-28,12016,Katwoude,24506509366731.0
2,2021-11-24,2021-06-28,30014,Kerkrade,0.0
2,2021-11-24,2021-06-28,7015,Lichtenvoorde,0.0
2,2021-11-24,2021-06-28,7020,Nieuwgraaf,643442453449.0
2,2021-11-24,2021-06-28,7021,Olburgen,0.0
2,2021-11-24,2021-06-28,30013,Rimburg,0.0
2,2021-11-24,2021-06-28,7014,Ruurlo,12083087033247.0
2,2021-11-24,2021-06-28,30011,Simpelveld,4608483291098.0
2,2021-11-24,2021-06-28,30022,Susteren,27460846941208.0
2,2021-11-24,2021-06-28,11006,Uithoorn,2184057743126.0
2,2021-11-24,2021-06-28,7017,Varsseveld,0.0
2,2021-11-24,2021-06-28,20009,Waarde,0.0
2,2021-11-24,2021-06-28,7006,Wehl,0.0
2,2021-11-24,2021-06-28,30019,Wijlre,16402849983283.0
2,2021-11-24,2021-06-28,7016,Winterswijk,0.0
2,2021-11-24,2021-06-28,12010,Zaandam-Oost,3894733938950.0
2,2021-11-24,2021-06-28,7019,Zutphen,2144489816153.0
2,2021-11-24,2021-06-28,1044,Delfzijl,0.0
2,2021-11-24,2021-06-28,1028,Onderdendam,6699236493570.0
2,2021-11-24,2021-06-28,1011,Uithuizermeeden,0.0
2,2021-11-24,2021-06-28,1024,Ulrum,18377617437548.0
2,2021-11-24,2021-06-28,1041,Wehe Den Hoorn,0.0
2,2021-11-24,2021-06-28,1030,Winsum,0.0
2,2021-11-24,2021-06-28,28003,Aarle-Rixtel,3928250374663.0
2,2021-11-24,2021-06-28,13049,Alphen Kerk En Zanen,1071221989989.0
2,2021-11-24,2021-06-28,13035,Alphen Noord,3718447538691.0
2,2021-11-24,2021-06-28,17004,Ammerstol,0.0
2,2021-11-24,2021-06-28,27011,Biest-Houtakker,662670870557.0
2,2021-11-24,2021-06-28,17074,Den Bommel,17334821352250.0
2,2021-11-24,2021-06-28,28005,Dinther,2124769027274.0
2,2021-11-24,2021-06-28,27003,Eindhoven,1423788239866.0
2,2021-11-24,2021-06-28,27009,Haaren,16765410344727.0
2,2021-11-24,2021-06-28,17067,Haastrecht,0.0
2,2021-11-24,2021-06-28,25025,Halsteren,434538504387.0
2,2021-11-24,2021-06-28,25020,Kaatsheuvel,0.0
2,2021-11-24,2021-06-28,16009,Kortenoord,1075069351889.0
2,2021-11-24,2021-06-28,16010,Kralingseveer,13616737717380.0
2,2021-11-24,2021-06-28,25017,Nieuwveer,12427943889235.0
2,2021-11-24,2021-06-28,25016,Nieuw-Vossemeer,0.0
2,2021-11-24,2021-06-28,17075,Ooltgensplaat,0.0
2,2021-11-24,2021-06-28,25008,Ossendrecht,1483805498998.0
2,2021-11-24,2021-06-28,25013,Riel,1013577629056.0
2,2021-11-24,2021-06-28,25001,Rijen,4352453433645.0
2,2021-11-24,2021-06-28,27008,S Hertogenbosch,10180183381687.0
2,2021-11-24,2021-06-28,27010,Sint-Oedenrode,3489232299936.0
2,2021-11-24,2021-06-28,17077,Spijkenisse,6431018125191.0
2,2021-11-24,2021-06-28,10009,Utrecht,2187676159467.0
2,2021-11-24,2021-06-28,13003,Velsen,3241991711491.0
2,2021-11-24,2021-06-28,28006,Vinkel,0.0
2,2021-11-24,2021-06-15,17057,Rozenburg,2615803037529.0
2,2021-11-24,2021-06-15,13034,Lisse,7408270418305.0
2,2021-11-24,2021-06-15,10020,Woudenberg,1273305241872.0
2,2021-11-24,2021-06-20,20011,Willem Annapolder,5782476843171.0
2,2021-11-24,2021-06-24,5019,Almelo-Vissedijk,1660219228430.0
2,2021-11-24,2021-06-24,5020,Almelo-Sumpel,0.0
2,2021-11-24,2021-06-28,1046,Bellingwolde,527856468935.0
2,2021-11-24,2021-06-28,33001,Foxhol,6276876806306.0
2,2021-11-24,2021-06-28,1026,Hoogezand,1010647226640.0
2,2021-11-24,2021-06-28,1027,Oude Pekela,0.0
2,2021-11-24,2021-06-28,25021,Bath,5729447854995.0
2,2021-11-24,2021-06-28,17068,Berkenwoude,6068592146210.0
2,2021-11-24,2021-06-28,25028,Dinteloord,0.0
2,2021-11-24,2021-06-28,17070,Hoogvliet,678891609145.0
2,2021-11-24,2021-06-28,25012,Putte,4723793260451.0
2,2021-11-24,2021-06-28,17011,Ridderkerk,0.0
2,2021-11-24,2021-06-28,25003,Waalwijk,24494396833158.0
2,2021-11-24,2021-06-28,17005,Stolwijk,0.0
2,2021-11-24,2021-06-28,25029,Willemstad,7012756033000.0
2,2021-11-24,2021-06-28,14002,Woerden,136154864672768.0
2,2021-11-24,2021-06-28,9041,Zaltbommel,4384898213504.0
2,2021-11-24,2021-06-28,13005,Zwanenburg,852246333396.0
2,2021-11-24,2021-06-28,9013,Asperen,1322977698915.0
2,2021-11-24,2021-06-28,9031,Beesd,1881108465875.0
2,2021-11-24,2021-06-28,9019,Culemborg,0.0
2,2021-11-24,2021-06-28,9012,Geldermalsen,9657720532744.0
2,2021-11-24,2021-06-28,9040,Haaften,1814166477343.0
2,2021-11-24,2021-06-28,17063,Leerdam,11171089004786.0
2,2021-11-24,2021-06-29,12006,Alkmaar,7954946700408.0
2,2021-11-24,2021-06-29,11014,Amsterdam West,7223863074178.0
2,2021-11-24,2021-06-29,12023,Den Helder,4424005199312.0
2,2021-11-24,2021-06-29,12012,Everstekoog,4628488695500.0
2,2021-11-24,2021-06-29,11013,Horstermeer,9545656669249.0
2,2021-11-24,2021-06-29,11012,Huizen,1912858836213.0
2,2021-11-24,2021-06-29,12021,Wervershoof,629033587362.0
2,2021-11-24,2021-06-29,12024,Ursem,0.0
2,2021-11-24,2021-06-29,31005,Westpoort,1698026553517.0
2,2021-11-24,2021-06-29,12025,Wieringermeer,4293659995605.0
2,2021-11-24,2021-06-29,4024,Hardenberg,1198853666837.0
2,2021-11-24,2021-06-29,3001,Beilen,0.0
2,2021-11-24,2021-06-29,11008,Blaricum,8391525126413.0
2,2021-11-24,2021-06-29,3032,Dieverbrug,2410156564961.0
2,2021-11-24,2021-06-29,3033,Echten,0.0
2,2021-11-24,2021-06-29,12013,Geestmerambacht,0.0
2,2021-11-24,2021-06-29,4005,Genemuiden,11771961079276.0
2,2021-11-24,2021-06-29,12001,Heiloo,0.0
2,2021-11-24,2021-06-29,11004,Hilversum,5027096624953.0
2,2021-11-24,2021-06-29,10037,Loenen,5632403258781.0
2,2021-11-24,2021-06-29,3014,Meppel,4440666240882.0
2,2021-11-24,2021-06-29,12019,Stolpen,0.0
2,2021-11-24,2021-06-29,4017,Vollenhove,0.0
2,2021-11-24,2021-06-29,21001,Walcheren,3517450021395.0
2,2021-11-24,2021-06-29,11010,Weesp,11365754394509.0
2,2021-11-24,2021-06-29,9016,Arnhem,2122719348487.0
2,2021-11-24,2021-06-29,15007,De Groote Lucht,0.0
2,2021-11-24,2021-06-29,17053,De Groote Zaag,1907883047435.0
2,2021-11-24,2021-06-29,9039,Dreumel,3487245246940.0
2,2021-11-24,2021-06-29,13012,Haarlem Schalkwijk,13222879201079.0
2,2021-11-24,2021-06-29,13010,Haarlem Waarderpolder,18604979307134.0
2,2021-11-24,2021-06-29,17067,Haastrecht,1477065874779.0
2,2021-11-24,2021-06-29,13046,Leiden Noord,2134849045678.0
2,2021-11-24,2021-06-29,13030,Leimuiden,266067475107110.0
2,2021-11-24,2021-06-29,9024,Nijmegen,0.0
2,2021-11-24,2021-06-29,13023,Noordwijk,877795731022.0
2,2021-11-24,2021-06-29,32002,Tilburg,7607971907889.0
2,2021-11-24,2021-06-29,13048,Waddinxveen-Randenburg,0.0
2,2021-11-24,2021-06-29,5025,Den Ham,8122826945894.0
2,2021-11-24,2021-06-29,5014,Vroomshoop,2844323655022.0
2,2021-11-24,2021-06-29,3028,Sleen,325562395484.0
2,2021-11-24,2021-06-29,17016,Alblasserdam,2680750009129.0
2,2021-11-24,2021-06-30,6005,Almere,3886309280076.0
2,2021-11-24,2021-06-29,25026,Baarle-Nassau,0.0
2,2021-11-24,2021-06-29,9017,Bergharen,0.0
2,2021-11-24,2021-06-29,25019,Chaam,8829672916316.0
2,2021-11-24,2021-06-29,25023,Dongemond,2073083087882.0
2,2021-11-24,2021-06-29,17065,Groot-Ammers,2898436204993.0
2,2021-11-24,2021-06-29,17026,Hardinxveld-Giessendam,2382131838917.0
2,2021-11-24,2021-06-30,6004,Lelystad,0.0
2,2021-11-24,2021-06-30,30018,Meijel,14349691608592.0
2,2021-11-24,2021-06-29,13047,Nieuwe Wetering,3994497467730.0
2,2021-11-24,2021-06-29,13038,Nieuwveen,0.0
